INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGS,P1Q2BIO,P1Q2COS,P1Q2ENS,P1Q2ENG,P1Q2MAT,P1Q2MED,P1Q2PHS,P1Q2PSY,P1Q2SOS,P1Q2OS,P1Q4,P1Q5,P1Q6BX,P1Q6,P1Q10BX,P1Q10AGS,P1Q10BIO,P1Q10COS,P1Q10ENS,P1Q10ENG,P1Q10MAT,P1Q10MED,P1Q10PHS,P1Q10PSY,P1Q10SOS,P1Q10OS,P1Q12BX,P1Q12,P1Q13BX,P1Q13,P1Q14FED1,P1Q14FED2,P1Q14STA1,P1Q14STA2,P1Q14OS1,P1Q14OS2,P1Q14T1,P1Q14T2,P1Q15BX,P1Q15AGS,P1Q15BIO,P1Q15COS,P1Q15ENS,P1Q15ENG,P1Q15MAT,P1Q15MED,P1Q15PHS,P1Q15PSY,P1Q15SOS,P1Q15OS,P1Q17BX,P1Q17,P1Q18BX,P1Q18AGS1,P1Q18AGS2,P1Q18BIO1,P1Q18BIO2,P1Q18COS1,P1Q18COS2,P1Q18ENS1,P1Q18ENS2,P1Q18ENG1,P1Q18ENG2,P1Q18MAT1,P1Q18MAT2,P1Q18MED1,P1Q18MED2,P1Q18PHS1,P1Q18PHS2,P1Q18PSY1,P1Q18PSY2,P1Q18SOS1,P1Q18SOS2,P1Q18OS1,P1Q18OS2,P1Q20BX,P1Q20_1,P1Q20_2,P1Q21BX,P1Q21AGS1,P1Q21AGS2,P1Q21BIO1,P1Q21BIO2,P1Q21COS1,P1Q21COS2,P1Q21ENS1,P1Q21ENS2,P1Q21ENG1,P1Q21ENG2,P1Q21MAT1,P1Q21MAT2,P1Q21MED1,P1Q21MED2,P1Q21PHS1,P1Q21PHS2,P1Q21PSY1,P1Q21PSY2,P1Q21SOS1,P1Q21SOS2,P1Q21OS1,P1Q21OS2,P1Q23BX,P1Q23_1,P1Q23_2,P1Q24BX,P1Q24AGS1,P1Q24AGS2,P1Q24BIO1,P1Q24BIO2,P1Q24COS1,P1Q24COS2,P1Q24ENS1,P1Q24ENS2,P1Q24ENG1,P1Q24ENG2,P1Q24MAT1,P1Q24MAT2,P1Q24MED1,P1Q24MED2,P1Q24PHS1,P1Q24PHS2,P1Q24PSY1,P1Q24PSY2,P1Q24SOS1,P1Q24SOS2,P1Q24OS1,P1Q24OS2,P1Q26BX,P1Q26_1,P1Q26_2
3632,Texas A & M University,TX,1,1,1,0,0,0,3,,1,456809,0,0,,1,1,1,1,1,1,1,0,2,632490,206116,15496,100609,714989,11873,170123,251231,27808,78535,0,0,23141,1,S,0,0,4529627,0,0,888316,0,0,0,0,0,0,1,S,0,1,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1,S,S
3636,Texas Christian University,TX,1,2,1,0,0,0,3,,1,3960,0,0,,1,1,0,1,0,1,0,0,0,0,9200,1500,4400,10000,2000,0,24000,12000,1200,0,0,0,1,S,0,0,750000,0,750000,0,0,0,3000000,1000000,0,0,1,S,1,0,0,S,0,S,5500000,S,5500000,S,0,0,3000000,0,0,0,0,0,250000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3639,Texas A & M University - Kingsville,TX,1,1,1,0,0,0,3,,1,11102,0,0,,1,1,1,1,0,1,0,0,1,32479,11535,1580,2701,16324,4025,6663,4672,1800,525,0,2000,0,1,S,0,280000,1380000,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,1660000,0,0,640000,1660000,640000,0,0,1500000,250000,0,250000,1205000,0,500000,0,1760000,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,650000,0,300000,0,1750000,0,0,0,850000,0,1500000,0,0,0,250000,0,0,0,0,0,0,0,1,S,S,0,19000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3642,Texas Southern University,TX,1,1,1,1,0,0,3,,1,4088,0,0,,1,1,1,1,1,1,0,0,2,0,8473,5648,0,0,3488,27765,14433,2170,3875,0,0,30000,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,2,S,M,S,M,S,M,S,M,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3644,Texas Tech University,TX,1,1,1,0,0,0,3,,1,57592,0,0,,1,1,1,0,1,1,2,0,1,20905,46704,5257,7299,181322,1114,0,16691,3999,3186,0,12377,46448,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,1771358,S,1771358,0,0,516000,0,0,15048400,0,0,2245000,0,0,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,17620,1,S,S,0,290358,18306848,2624093,16942913,0,0,0,0,407000,1720750,200000,1247235,600000,0,808000,12760679,0,364926,652500,3406418,1670000,7276666,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3646,Texas Woman's University,TX,1,1,1,0,0,0,3,,1,2120,0,0,,1,1,1,1,1,1,0,0,0,0,33242,306,0,0,215,7829,3548,706,226,14484,0,288,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,0,S,7518357,S,7518357,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3647,Trinity University,TX,2,2,1,0,0,0,3,,9,1428,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3652,University of Houston,TX,1,1,1,0,0,0,3,,1,60962,0,0,,1,1,1,1,1,1,1,0,1,6598,81926,16175,26509,177854,2868,63549,155583,34552,36009,26887,18573,56260,1,S,0,0,1768398,0,364738,4443456,0,1402087,3887044,363563,899639,671738,1,S,0,3,322167,0,78571,0,13399925,85790000,13800663,85790000,0,0,766101,0,0,8423752,0,2658028,7368924,1636497,1705505,0,1,S,0,0,0,17000000,27000,0,0,0,0,10000000,26000,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,130858,0,26132,0,276,0,9695,0,438001,0,0,0,30231,0,75766,0,1905,0,19229,0,35152,0,1,S,S,0,0,0,15410197,0,3521517,0,5771367,0,0,0,624402,0,0,0,33872519,0,0,0,1134000,0,2680000,0,1,S,S
3656,The University of Texas at Arlington,TX,1,1,1,0,0,0,3,,1,19003,0,0,,1,1,1,1,0,1,0,0,1,0,62258,29617,32803,319447,42279,0,122914,62258,30608,0,6000,0,1,S,0,0,570419,0,0,2084908,0,0,638815,252453,588984,0,1,S,0,1,0,0,0,16635945,4135579,26837000,4135579,43472945,0,0,0,0,0,253000,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,10057500,26820,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,377000,0,629000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,86657500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3657,University of Texas MD Anderson Cancer Center,TX,1,1,1,0,0,0,3,,1,353034,0,0,,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1067095,134000,49134,1,S,0,0,0,0,0,0,0,0,0,0,0,22180000,1,S,1,0,6200000,S,1200000,S,14780000,S,22180000,S,0,0,0,0,0,0,0,0,0,0,0,158300000,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82037000,95200,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3658,University of Texas at Austin,TX,1,1,1,0,0,0,3,,1,343886,0,0,,1,1,1,1,1,1,1,0,0,1296,198679,274498,270687,977080,130070,126615,580767,60556,202413,40257,0,91963,1,S,0,0,924640,0,351989,3351623,979332,1912527,1487282,0,562700,0,1,S,0,3,0,0,0,0,9570093,87916648,9570093,87916648,0,0,1675000,0,1200000,7090000,4515000,312000,1950000,0,735500,0,1,S,0,0,0,0,0,0,0,0,0,3500000,8314,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,5520000,0,22000,0,420000,0,25330000,0,10360000,0,2002000,0,6600000,0,200000,0,1940500,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3659,University of Texas Health Science Center at San Antonio,TX,1,1,1,0,0,0,3,,1,137039,0,0,,1,1,0,1,1,1,1,1,1,0,196409,0,0,0,0,290801,0,0,0,83385,28212,28212,0,184130,0,0,0,0,0,0,0,5451494,0,0,0,0,0,3505378,1,0,0,S,0,S,5451494,S,5451494,S,0,0,0,0,0,0,0,2430000,0,0,0,0,0,2430000,0,0,0,0,0,0,0,0,0,0,0,0,0,137000000,183445,0,0,0,0,0,0,0,0,0,137000000,183445,0,0,0,0,0,0,0,0,0,0,0,0,0,17406000,0,0,0,0,0,0,0,0,0,0,7145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214000000,0,0,0,0,0,0,0,0,0,0,214000000,0
3660,University of Texas Southwestern Medical Center at Dallas,TX,1,1,1,0,0,0,3,,1,314403,0,0,,1,1,0,1,1,1,1,1,1,0,498826,0,0,0,0,455112,0,1053,0,0,15763,40706,0,944030,0,0,1464842,0,0,0,0,1036224,0,0,0,0,0,2501066,0,1,0,0,0,0,2501066,20437460,2501066,20437460,0,0,9426821,0,0,0,0,30573561,0,0,0,0,0,40000382,0,0,0,25000000,62435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,62435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,University of Texas at El Paso,TX,1,1,1,0,0,0,3,,1,25440,0,0,,1,1,1,1,0,1,1,0,0,0,23500,8680,13000,119658,0,44662,29000,12500,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3665,West Texas A&M University,TX,1,1,1,0,0,0,3,,1,3879,0,0,,1,0,1,2,2,1,0,0,0,173120,8600,0,8438,5247,2665,0,1759,3803,0,2380,0,0,1,S,0,3090875,0,0,0,375000,0,0,0,0,0,0,1,S,1,0,3090875,S,0,S,375000,S,3465875,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,192000,0,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275000,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3675,University of Utah,UT,1,1,1,0,0,0,4,,1,237159,0,0,,1,1,1,1,1,1,2,1,2,0,210796,38629,82536,191285,2060,537996,129130,20878,17411,0,0,160483,0,517003,0,0,10039858,0,0,255680,0,5075411,0,0,0,0,0,1629885,0,2,0,0,1885565,0,13485384,60948167,15370949,60948167,0,0,2027864,0,0,766432,0,2261636,0,0,0,0,0,3864500,0,0,0,0,0,15439773,32350,3672339,9660,1000000,4785,0,0,0,0,7567710,21800,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,1060000,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,25000,0,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,M,M
3677,Utah State University,UT,1,1,1,0,0,0,4,,1,153616,0,0,,1,1,1,2,1,1,1,0,0,509220,79247,1267,41716,141208,0,0,48703,4026,1545,0,0,1922,1,S,0,850000,0,0,0,1000000,0,0,0,0,0,0,1,S,1,0,0,S,1850000,S,0,S,1850000,S,0,450000,0,0,0,0,0,0,475000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,650000,0,300000,0,0,0,0,0,20320000,0,0,0,0,0,400000,0,0,0,0,0,0,0,1,S,S,0,74542000,0,0,70000000,0,0,0,0,0,16000000,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3691,Middlebury College,VT,3,2,1,0,1,1,1,,1,1658,0,0,,1,1,1,1,0,1,0,0,0,0,13385,2538,5019,0,488,0,11324,6881,3021,0,0,0,1,S,0,0,0,945316,0,0,0,0,0,0,0,0,1,S,1,0,0,S,0,S,945316,S,945316,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3696,University of Vermont,VT,1,1,1,0,1,1,1,,1,114120,0,0,,1,1,1,1,1,1,1,1,2,44345,102051,238,1685,8597,540,122010,19015,6077,1173,0,0,34260,0,150602,0,0,0,0,510000,0,0,0,0,0,0,0,0,0,0,1,0,0,510000,0,0,1370000,510000,1370000,0,0,0,0,0,275000,0,1232068,0,0,0,0,0,1232068,0,39675000,47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,Christopher Newport University,VA,2,1,1,0,0,0,3,,1,2029,0,0,,1,1,1,2,1,1,0,0,0,0,12050,1500,0,1200,0,0,7215,800,0,0,0,5100,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3714,Hampton University,VA,1,2,1,1,0,0,3,,1,31645,0,0,,1,1,1,1,0,1,0,0,0,0,1800,1060,1400,3000,900,0,5000,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,520000,0,0,0,1,S,1,0,0,S,0,S,520000,S,520000,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3721,James Madison University,VA,1,1,1,0,0,0,3,,1,5442,0,0,,1,1,1,1,0,1,0,0,1,0,16760,0,1090,0,0,0,23000,3140,2050,5170,3500,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3728,Old Dominion University,VA,1,1,1,0,0,0,3,,1,34819,0,0,,1,1,0,1,1,1,1,0,0,0,22960,10985,34330,79252,0,0,27367,9255,631,0,0,66585,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,3700000,10000,0,0,5550000,15000,0,0,0,0,0,0,3700000,10000,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3735,Virginia Commonwealth University,VA,1,1,1,0,0,0,3,,1,132839,0,0,,1,1,1,1,1,1,2,1,1,0,167570,1061,0,23009,0,222582,20760,12797,20645,0,22600,25677,0,257223,0,0,4069462,0,0,799005,0,0,0,0,0,0,0,4069462,1,0,1995367,S,2074095,S,799005,S,4868467,S,0,0,5418667,0,0,0,0,13723871,0,0,0,0,0,13142538,0,0,0,27216000,33000,0,0,0,0,25688000,34276,0,0,32208544,41954,0,0,0,0,0,0,0,0,0,49275000,60156,0,0,0,21602992,0,0,0,0,0,0,0,0,0,34306067,0,1674236,0,95226,0,167436,0,0,0,0,47254284,0,0,0,0,19840000,0,0,0,0,0,7448360,0,0,0,127475200,0,0,0,160000,0,480000,0,0,0,0,128064000,0
3744,University of Richmond,VA,2,2,1,0,0,0,3,,1,1625,0,0,,1,1,1,0,0,1,0,0,0,0,27087,680,0,0,1080,0,28388,5100,4300,0,0,0,1,S,0,0,8292000,0,0,0,0,0,7690000,0,0,0,1,S,0,1,0,0,0,0,15982000,4768000,15982000,4768000,0,0,900000,0,0,0,0,0,900000,250000,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3745,University of Virginia,VA,1,1,1,0,0,0,3,,1,228532,0,0,,1,1,1,1,1,1,1,1,1,0,114255,12438,79171,95177,0,526709,154049,45687,13829,0,25262,41441,0,526709,0,0,253000,0,0,250000,0,14498724,0,500000,0,0,0,14498724,1,0,125000,S,0,S,15376724,S,15501724,S,0,0,8870000,0,0,0,0,8750000,400000,0,0,0,0,8750000,0,0,0,0,0,0,0,0,0,0,0,0,0,63045700,102000,0,0,0,0,0,0,0,0,0,63045700,102000,0,0,0,8500000,0,0,0,1000000,0,0,0,0,0,8000000,1000000,0,4000000,7500000,0,0,0,0,0,0,8000000,1000000,0,0,0,80000000,0,0,0,1875000,0,0,0,0,0,45000000,0,0,0,56000000,0,1000000,0,0,0,0,45000000,0
3749,George Mason University,VA,1,1,1,0,0,0,3,,1,46210,0,0,,1,1,0,1,1,1,2,0,0,0,21128,21642,29769,4757,0,0,21907,30282,28477,0,0,21647,1,S,0,0,0,0,0,0,0,0,0,1700000,0,0,1,S,0,1,0,0,0,5500000,1700000,5500000,1700000,11000000,0,0,0,500000,0,0,0,0,0,500000,0,0,1,S,0,0,0,43800000,33000,44000000,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,5000000,0,0,0,5000000,0,0,0,0,0,0,0,5000000,0,10000000,0,5000000,0,0,0,1,S,S,0,0,0,20000000,0,10000000,0,0,0,0,0,0,0,0,0,10000000,0,0,0,5000000,0,0,0,1,S,S
3754,Virginia Polytechnic Institute and State University,VA,1,1,1,0,0,0,3,,1,268752,0,0,,1,1,1,1,1,1,1,1,0,211542,220270,13471,23317,322010,16625,11000,72218,14477,29857,0,0,300000,0,11000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,S,S,S,S,S,S,S,S,0,0,1000000,0,0,8200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000000,0,0,0,0,0,0,0,0,0,0,0,0,0,73800000,0,34000000,0,0,0,35000000,0,0,0,0,0,77400000,0,0,0,0,0,0,0,0,0,0
3764,Virginia State University,VA,2,1,1,1,0,0,3,,1,5953,0,0,,1,1,1,0,0,2,0,0,0,34140,1852,0,0,0,0,0,1247,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,2495000,S,0,S,2495000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,16530,0,17014500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,2495500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3765,Norfolk State University,VA,2,1,1,1,0,0,3,,1,6200,0,0,,1,1,1,0,1,0,0,0,0,0,2550,3000,0,0,0,0,15388,0,0,0,0,2079,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,10440000,S,0,S,10440000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3771,Central Washington University,WA,2,1,1,0,0,0,4,,1,3134,0,0,,1,1,1,0,1,1,0,0,0,0,5040,977,2998,0,0,0,5099,22079,2673,0,0,2092,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,11608000,0,0,0,0,0,11608000,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,0,4600000,0,4800000,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,26100000,0,0,0,0,0,28000000,0,0,0,0,0,0,0,1,S,S
3775,Eastern Washington University,WA,2,1,1,0,0,0,4,,1,1339,0,0,,1,1,1,1,0,1,1,0,0,0,23600,2000,0,2000,1000,4900,5600,4200,5600,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,1326000,S,0,S,350000,S,1676000,0,0,0,0,0,2000000,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3798,University of Washington,WA,1,1,1,0,0,0,4,,1,713976,0,0,,1,1,1,1,1,1,2,1,0,60254,234347,2839,282999,267677,4319,684186,71579,34648,21733,8095,0,226785,0,654465,0,707700,5649376,0,4933371,1190245,0,4293659,0,2495500,532350,0,0,9200540,0,4,0,8416712,8191280,0,11610921,150413654,19802201,158830366,0,0,1051236,0,0,8983194,1697227,11947630,0,0,0,0,0,5188240,0,0,0,0,0,0,0,0,0,0,0,0,0,114666667,125562,0,0,0,0,0,0,0,0,0,114666667,125562,0,213992,0,8558170,0,0,0,0,0,11383916,0,114102,0,8558170,0,0,0,0,0,2648864,0,522288,0,0,23386154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,Washington State University,WA,1,1,1,0,0,0,4,,1,171735,0,0,,1,1,1,1,2,1,2,0,1,785601,477899,5383,18497,197538,4944,142052,93865,23203,32933,65370,2596,0,1,S,0,0,0,0,0,492000,0,304000,516000,0,0,0,1,S,0,3,0,0,1062000,33360000,250000,7500000,1312000,40860000,0,700000,300000,0,0,250000,0,0,0,0,0,0,1,S,0,2500000,8000,86650000,86476,0,0,0,0,0,0,0,0,1730000,3150,0,0,0,0,0,0,0,0,1,S,S,0,0,50000000,3880000,10000000,0,40000000,0,10000000,43700000,20000000,0,0,25836000,50000000,83550000,0,29850000,0,20000000,20000000,0,0,1,S,S,0,52550000,0,169812000,0,0,0,0,0,39220000,0,31000000,0,166186000,0,0,0,0,0,0,0,0,0,1,S,S
3802,Western Washington University,WA,2,1,1,0,0,0,4,,1,4519,0,0,,1,1,1,2,0,1,0,0,0,0,15572,4290,16265,14018,1640,1153,7983,9120,4355,0,0,0,1,S,0,0,0,0,0,290500,0,0,0,0,0,0,1,S,0,1,0,0,290500,829223,0,0,290500,829223,0,0,0,0,268500,0,0,0,0,0,450000,0,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,2721288,3194,0,0,13098066,13158,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3815,Marshall University,WV,1,1,1,0,1,1,3,,1,20221,0,0,,1,1,1,1,1,1,0,1,1,0,9153,6000,2000,2628,2000,23700,9800,0,0,0,5000,3000,0,23700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,35000000,S,5000000,S,0,S,40000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
