YEAR,INST_ID,INST_NAME,submission_flag,fice,inst_type,inst_state,hdg_code,toc_code,HBCU_FLAG,AAMC_FLAG,AACOM_flag,med_school_flag,epscor_flag,idea_flag,region,exp_tot_2010,P1Q1A,P1Q1B,P1Q1C,P1Q1D,P1Q1E,P1Q1F,P1Q1G,P1Q1H,P1Q1J,P1Q2AGRX,P1Q2AGR,P1Q2BIOX,P1Q2BIO,P1Q2COSX,P1Q2COS,P1Q2ENGX,P1Q2ENG,P1Q2HLTHX,P1Q2HLTH,P1Q2MATHX,P1Q2MATH,P1Q2PHY1X,P1Q2PHY1,P1Q2PHY2X,P1Q2PHY2,P1Q2PSYX,P1Q2PSY,P1Q2SOCX,P1Q2SOC,P1Q2OTHX,P1Q2OTH,P1Q4,P1Q5Box,P1Q5,P1Q7Box,P1Q7AGR,P1Q7BIO,P1Q7COS,P1Q7ENG,P1Q7HLTH,P1Q7MATH,P1Q7PHY1,P1Q7PHY2,P1Q7PSY,P1Q7SOC,P1Q7OTH,P1Q8Box,P1Q8,P1Q9Box,P1Q9,P1Q10A1,P1Q10B1,P1Q10C1,P1Q10TOT1,P1Q10A2,P1Q10B2,P1Q10C2,P1Q10TOT2,P1Q11Box,P1Q11AGR,P1Q11BIO,P1Q11COS,P1Q11ENG,P1Q11HLTH,P1Q11MATH,P1Q11PHY1,P1Q11PHY2,P1Q11PSY,P1Q11SOC,P1Q11OTH,P1Q12Box,P1Q12,P1Q13Box,P1Q13AGR_1,P1Q13BIO_1,P1Q13COS_1,P1Q13ENG_1,P1Q13HLTH_1,P1Q13MATH_1,P1Q13PHY1_1,P1Q13PHY2_1,P1Q13PSY_1,P1Q13SOC_1,P1Q13OTH_1,P1Q13AGR_2,P1Q13BIO_2,P1Q13COS_2,P1Q13ENG_2,P1Q13HLTH_2,P1Q13MATH_2,P1Q13PHY1_2,P1Q13PHY2_2,P1Q13PSY_2,P1Q13SOC_2,P1Q13OTH_2,P1Q14Box,P1Q14A,P1Q14B,P1Q15Box,P1Q15AGR_1,P1Q15BIO_1,P1Q15COS_1,P1Q15ENG_1,P1Q15HLTH_1,P1Q15MATH_1,P1Q15PHY1_1,P1Q15PHY2_1,P1Q15PSY_1,P1Q15SOC_1,P1Q15OTH_1,P1Q15AGR_2,P1Q15BIO_2,P1Q15COS_2,P1Q15ENG_2,P1Q15HLTH_2,P1Q15MATH_2,P1Q15PHY1_2,P1Q15PHY2_2,P1Q15PSY_2,P1Q15SOC_2,P1Q15OTH_2,P1Q16Box,P1Q16A,P1Q16B,P1Q17Box,P1Q17AGR_1,P1Q17BIO_1,P1Q17COS_1,P1Q17ENG_1,P1Q17HLTH_1,P1Q17MATH_1,P1Q17PHY1_1,P1Q17PHY2_1,P1Q17PSY_1,P1Q17SOC_1,P1Q17OTH_1,P1Q17AGR_2,P1Q17BIO_2,P1Q17COS_2,P1Q17ENG_2,P1Q17HLTH_2,P1Q17MATH_2,P1Q17PHY1_2,P1Q17PHY2_2,P1Q17PSY_2,P1Q17SOC_2,P1Q17OTH_2,P1Q18Box,P1Q18A,P1Q18B
2011,6036,Colby College,Y,002039,1,ME,3,2,0,0,0,0,1,1,2,1515,1,1,1,0,0,1,0,0,0,1,1447,1,23753,1,1696,0,0,0,0,0,0,1,6259,1,18112,1,3043,1,2357,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,0,0,1611200,0,0,587733,0,0,2185000,0,0,0,0,2944,0,0,928,0,0,3450,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6037,University of New England,Y,002050,1,ME,2,2,0,0,1,1,1,1,2,3560,1,1,1,1,1,1,0,1,1,1,3328,1,30129,1,600,0,0,1,15560,1,1022,0,0,1,5686,1,1284,1,1754,1,14361,2117,1,9504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,S,S,S,S,0,995000,0,995000,1,0,500000,0,0,0,0,0,0,0,0,0,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,6039,Towson University,Y,002099,1,MD,1,1,0,0,0,0,0,0,3,3002,1,1,1,1,0,1,0,0,0,0,0,1,21271,1,4641,0,0,1,2786,1,1197,1,2115,1,6691,1,15554,1,15300,0,0,0,0,S,1,0,300000,0,0,0,0,0,700000,0,0,0,0,S,0,0,1000000,0,0,1000000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,8500000,0,0,2000000,0,1200000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,14000000,0,0,0,0,1000000,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6041,University of Baltimore,Y,002102,1,MD,1,1,0,0,0,0,0,0,3,3606,0,0,1,0,0,1,0,0,0,0,0,0,0,1,800,0,0,0,0,0,0,0,0,0,0,1,1300,1,4400,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6042,University of Maryland Eastern Shore,Y,002106,1,MD,1,1,1,0,0,0,0,0,3,8692,1,1,1,0,0,1,0,0,0,1,198995,1,7860,0,0,1,500,1,1305,1,500,0,0,0,0,0,0,0,0,0,0,0,0,S,1,534000,0,0,0,0,0,0,0,0,0,0,0,S,0,0,534000,0,0,534000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6044,Kettering University,Y,002262,1,MI,2,2,0,0,0,0,0,0,1,6275,1,1,1,0,0,1,0,0,0,0,0,1,9496,0,0,1,2654,0,0,0,0,0,0,1,12344,0,0,0,0,1,5285,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6045,Lawrence Technological University,Y,002279,1,MI,1,2,0,0,0,0,0,0,1,3103,1,1,1,1,0,1,1,0,2,0,0,0,0,0,0,1,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6046,A. T. Still University of Health Sciences,Y,002477,1,MO,1,2,0,0,1,1,0,0,1,1253,1,1,1,0,0,1,0,1,1,0,0,1,26347,0,0,0,0,1,5765,0,0,0,0,0,0,0,0,0,0,0,0,5765,1,32112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,6047,Monmouth University,Y,002616,1,NJ,2,2,0,0,0,0,0,0,2,2195,1,1,1,0,0,1,0,0,0,1,1250,1,3000,1,1000,1,1000,0,0,1,30,0,0,1,958,1,725,0,0,1,7469,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6048,Montclair State University,Y,002617,1,NJ,1,1,0,0,0,0,0,0,2,1368,1,1,1,1,1,1,0,0,0,0,0,1,20882,1,4027,0,0,1,2390,1,4814,1,10187,1,7624,1,7781,1,2842,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6049,SUNY College Geneseo,Y,002845,1,NY,2,1,0,0,0,0,0,0,2,1174,1,1,1,0,0,1,0,0,0,1,3600,1,17165,1,2587,0,0,0,0,0,0,1,5038,1,8255,1,4430,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,10000000,10000000,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6050,Albany College of Pharmacy,Y,002885,1,NY,2,2,0,0,0,0,0,0,2,3074,1,1,1,2,1,1,0,0,0,0,0,1,15842,0,0,0,0,1,1672,0,0,0,0,1,2038,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6051,Appalachian State University,Y,002906,1,NC,1,1,0,0,0,0,0,0,3,2550,1,1,1,1,0,1,0,0,0,0,0,1,590,1,270,0,0,0,0,0,0,1,2173,1,5004,0,0,1,2100,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6052,Central State University,Y,003026,1,OH,2,1,1,0,0,0,0,0,1,3060,1,1,1,1,0,1,0,0,0,1,5080,1,5155,1,2436,1,35042,0,0,1,240,1,1273,1,4193,1,1200,1,1600,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6054,Philadelphia College of Osteopathic Medicine,Y,003352,1,PA,1,2,0,0,1,1,0,0,2,1278,1,1,0,1,0,1,0,1,1,0,0,1,11670,0,0,0,0,1,4123,0,0,0,0,0,0,1,2875,0,0,0,0,2130,1,18668,1,0,1131747,0,0,0,0,0,0,0,0,0,1,1131747,0,0,0,0,1131747,1131747,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,6055,University of the Sciences in Philadelphia,Y,003353,1,PA,1,2,0,0,0,0,0,0,2,1945,1,1,1,1,0,1,0,0,0,0,0,1,21958,1,1500,0,0,1,8000,0,0,0,0,1,7204,1,1000,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,516000,0,0,0,0,S,0,0,0,0,516000,516000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6056,St. Francis University,Y,003366,1,PA,2,2,0,0,0,0,0,0,2,2923,1,1,1,2,0,1,0,0,2,0,0,1,1000,1,30,0,0,1,1000,0,0,0,0,1,1200,1,100,1,600,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,1,1,S,S,S,S,0,843714,2039088,2882802,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6057,Wheeling Jesuit University,Y,003831,1,WV,2,2,0,0,0,0,1,1,3,2179,1,1,1,0,0,1,0,0,0,1,1642,1,1205,0,0,0,0,0,0,0,0,0,0,1,2784,1,1416,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6058,CUNY Baruch College,Y,004766,1,NY,2,1,0,0,0,0,0,0,2,1860,1,1,1,1,2,1,0,0,0,1,2507,1,11343,1,23894,0,0,1,2479,1,11157,0,0,1,18150,1,11508,1,55774,1,1717,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6060,Northern Kentucky University,Y,009275,1,KY,1,1,0,0,0,0,1,1,3,2188,1,1,1,1,0,1,1,0,0,0,0,1,11282,1,770,0,0,0,0,1,150,1,530,1,6240,1,1727,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6061,Loyola Marymount University,Y,011649,1,CA,1,2,0,0,0,0,0,0,4,1364,1,1,1,0,0,1,1,0,0,1,2000,1,23000,1,2500,1,30000,1,2500,1,5000,0,0,1,25000,1,2500,0,0,0,0,0,0,S,1,0,0,0,1500000,0,0,0,0,0,0,0,0,S,0,0,0,0,1500000,1500000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,60000000,0,0,0,0,0,40000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,6062,"Scripps Research Institute, The",Y,022635,1,CA,1,2,0,0,0,0,0,0,4,387298,1,1,1,1,1,1,1,0,0,0,0,1,485918,0,0,0,0,0,0,0,0,0,0,1,148602,0,0,0,0,0,0,0,0,S,1,0,12641834,0,0,0,0,0,1944316,0,0,0,0,S,0,0,0,0,14586150,14586150,S,S,S,S,1,0,300000,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,1000000,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7105,Dillard University,Y,002004,1,LA,3,2,1,0,0,0,1,1,3,3707,1,1,1,1,0,1,0,0,0,0,0,1,20000,1,8790,1,4500,0,0,1,1200,1,2778,1,5499,1,879,1,987,0,0,0,0,S,1,0,250000,0,0,0,0,250000,0,0,0,0,0,S,0,0,0,0,500000,500000,S,S,S,S,1,0,250000,0,0,0,0,255000,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,300000,0,250000,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7106,Northwestern State University,Y,002021,1,LA,2,1,0,0,0,0,1,1,3,1407,1,1,1,0,0,1,0,0,0,0,0,1,10000,0,0,1,3000,1,1500,1,500,0,0,0,0,1,1000,1,3000,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7107,Minnesota State University Mankato,Y,002360,1,MN,1,1,0,0,0,0,0,0,1,3344,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5637,0,0,1,135,0,0,0,0,1,1064,1,320,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7108,St. Olaf College,Y,002382,1,MN,3,2,0,0,0,0,0,0,1,1545,1,1,1,1,0,2,0,0,0,0,0,1,5000,1,1500,0,0,0,0,1,1000,0,0,1,6000,1,2500,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7110,Tougaloo College,Y,002439,1,MS,3,2,1,0,0,0,1,1,3,2978,1,0,1,0,0,0,0,0,0,0,0,1,1250,1,1000,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7112,Plymouth State University,Y,002591,1,NH,2,1,0,0,0,0,1,1,2,1174,1,1,1,0,0,1,0,0,0,1,1777,1,10673,1,1840,0,0,1,1446,0,0,1,2176,0,0,1,1830,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7114,CUNY John Jay College of Criminal Justice,Y,002693,1,NY,2,1,0,0,0,0,0,0,2,4354,1,1,1,0,0,0,0,0,0,1,1305,1,1407,0,0,0,0,0,0,0,0,0,0,1,1846,1,4925,1,2036,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7115,Hobart and William Smith Colleges,Y,002731,1,NY,2,2,0,0,0,0,0,0,2,1320,1,1,1,0,0,1,0,0,0,1,286,1,9607,1,237,0,0,0,0,1,129,1,3471,1,7844,1,3070,1,887,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7117,Davidson College,Y,002918,1,NC,3,2,0,0,0,0,0,0,3,1432,1,1,1,1,0,1,0,0,0,0,0,1,10869,0,0,0,0,0,0,1,2513,0,0,1,10866,1,6980,1,701,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7118,Fayetteville State University,Y,002928,1,NC,1,1,1,0,0,0,0,0,3,2188,1,1,1,0,0,1,0,0,0,0,0,1,7281,0,0,0,0,0,0,0,0,0,0,1,2461,1,1764,0,0,0,0,0,0,S,1,0,350000,0,0,0,0,0,280000,300000,0,0,0,S,0,0,0,0,930000,930000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,300000,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7119,Lewis and Clark College,Y,003197,1,OR,2,2,0,0,0,0,0,0,4,1427,1,1,1,1,0,1,0,0,0,0,0,1,6584,1,280,0,0,0,0,1,95,1,541,1,5444,1,2873,0,0,0,0,0,0,S,1,0,0,0,0,0,0,0,259850,0,0,0,0,S,0,0,0,0,259850,259850,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,296100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,0,0,0,0,0,0,41361449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
2011,7122,Claflin University,Y,003424,1,SC,2,2,1,0,0,0,1,1,3,3241,1,1,1,1,0,1,1,0,0,1,1875,1,26430,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,5000,0,0,0,0,S,1,0,0,0,0,0,0,0,0,0,1200000,0,0,S,0,0,1200000,0,0,1200000,S,S,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S,1,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S,S
