INST_ID,INST_NAME,STATE_INST,HDG_ID,TOC_ID,PROG_TYPE,HBCU_FLAG,EPSCOR_FLAG,IDEA_FLAG,REGION,BIO_KIND,S_STATUS_ID,L1400_tot,Total_number,Total_Amount,occ,P1Q01A,P1Q01B,P1Q01C,P1Q01D,P1Q01E,P1Q01F,P1Q01G,P1Q01H,P1Q02A1,P1Q02A2,P1Q02A3,P1Q02A4,P1Q02A5,P1Q02ABX,P1Q02B1,P1Q02B2,P1Q02B3,P1Q02B4,P1Q02B5,P1Q02BBX,P1Q02C1,P1Q02C2,P1Q02C3,P1Q02C4,P1Q02C5,P1Q02CBX,P1Q02D1,P1Q02D2,P1Q02D3,P1Q02D4,P1Q02D5,P1Q02DBX,P1Q02E1,P1Q02E2,P1Q02E3,P1Q02E4,P1Q02E5,P1Q02EBX,P1Q02F1,P1Q02F2,P1Q02F3,P1Q02F4,P1Q02F5,P1Q02FBX,P1Q02G1,P1Q02G2,P1Q02G3,P1Q02G4,P1Q02G5,P1Q02GBX,P1Q02H1,P1Q02H2,P1Q02H3,P1Q02H4,P1Q02H5,P1Q02HBX,P1Q02I1,P1Q02I2,P1Q02I3,P1Q02I4,P1Q02I5,P1Q02IBX,P1Q02J1,P1Q02J2,P1Q02J3,P1Q02J4,P1Q02J5,P1Q02JBX,P1Q02K1,P1Q02K2,P1Q02K3,P1Q02K4,P1Q02K5,P1Q02KBX,P1Q03BX,P1Q03,P1Q04,P1Q07BX,P1Q07A1,P1Q07B1,P1Q07C1,P1Q07D1,P1Q07E1,P1Q07F1,P1Q07G1,P1Q07H1,P1Q07I1,P1Q07J1,P1Q07K1,P1Q08BX,P1Q08,P1Q09BX,P1Q09,P1Q10A1,P1Q10A2,P1Q10B1,P1Q10B2,P1Q10C1,P1Q10C2,P1Q10T1,P1Q10T2,P1Q12BX,P1Q12A1,P1Q12B1,P1Q12C1,P1Q12D1,P1Q12E1,P1Q12F1,P1Q12G1,P1Q12H1,P1Q12I1,P1Q12J1,P1Q12K1,P1Q13BX,P1Q13,P1Q14BX,P1Q14A1,P1Q14A2,P1Q14B1,P1Q14B2,P1Q14C1,P1Q14C2,P1Q14D1,P1Q14D2,P1Q14E1,P1Q14E2,P1Q14F1,P1Q14F2,P1Q14G1,P1Q14G2,P1Q14H1,P1Q14H2,P1Q14I1,P1Q14I2,P1Q14J1,P1Q14J2,P1Q14K1,P1Q14K2,P1Q15BX,P1Q15A1,P1Q15A2,P1Q16BX,P1Q16A1,P1Q16A2,P1Q16B1,P1Q16B2,P1Q16C1,P1Q16C2,P1Q16D1,P1Q16D2,P1Q16E1,P1Q16E2,P1Q16F1,P1Q16F2,P1Q16G1,P1Q16G2,P1Q16H1,P1Q16H2,P1Q16I1,P1Q16I2,P1Q16J1,P1Q16J2,P1Q16K1,P1Q16K2,P1Q17BX,P1Q17A1,P1Q17A2,P1Q18BX,P1Q18A1,P1Q18A2,P1Q18B1,P1Q18B2,P1Q18C1,P1Q18C2,P1Q18D1,P1Q18D2,P1Q18E1,P1Q18E2,P1Q18F1,P1Q18F2,P1Q18G1,P1Q18G2,P1Q18H1,P1Q18H2,P1Q18I1,P1Q18I2,P1Q18J1,P1Q18J2,P1Q18K1,P1Q18K2,P1Q19BX,P1Q19A1,P1Q19A2
3721,James Madison University,VA,1,1,1,0,0,0,3,,1,2867,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,14612,2148,0,0,16760,0,0,0,0,0,0,0,1090,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10744,790,1505,0,13039,0,2797,345,0,0,3142,0,2003,42,0,0,2045,0,4949,217,0,0,5166,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,S,0,S,8924720,S,0,S,8924720,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3728,Old Dominion University,VA,1,1,1,0,0,0,3,,1,29223,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,13587,6400,1685,1288,22960,0,720,1594,3535,105,5954,0,33058,2069,2835,2791,40753,0,36411,4226,33148,3607,77392,0,1211,135,0,0,1346,0,0,0,0,0,0,0,21177,1353,3976,861,27367,0,4978,785,1425,1104,8292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,37846,0,0,0,0,0,0,0,0,526000,0,0,0,1,S,0,1,263000,0,0,11178000,263000,0,526000,11178000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,2300000,10000,0,0,2300000,10000,0,0,0,0,0,0,2300000,10000,460000,2000,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3735,Virginia Commonwealth University,VA,1,1,1,0,0,0,3,,1,109619,,,,1,1,1,1,1,1,1,1,0,0,0,0,0,0,114005,23135,30787,4888,172815,0,0,0,582,479,1061,0,0,0,0,0,0,0,18219,1374,2870,390,22853,0,0,0,0,0,0,0,87761,17640,47997,72245,225643,0,18360,1935,336,465,21096,0,2994,383,9216,1217,13810,0,479,0,16043,1921,18443,0,773,0,1216,0,1989,0,0,323304,38591,0,0,1270981,0,0,0,0,1806278,0,0,0,0,0,2578499,0,1,0,2160078,2570757,13000000,506502,12189922,3077259,27350000,0,0,8490731,0,0,0,0,0,0,0,0,0,0,8490731,0,0,0,0,0,0,0,0,0,14520000,32500,0,0,17500000,70625,0,0,0,0,0,0,0,0,0,17500000,40625,0,0,0,2700902,0,44280,0,0,0,325840,0,0,0,3819443,0,403427,0,857484,0,646999,0,26639,0,0,5850800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,University of Richmond,VA,2,2,1,0,0,0,3,,1,1786,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,10486,5201,1997,0,17684,0,160,0,800,0,960,0,300,0,160,0,460,0,0,0,0,0,0,0,0,0,640,0,640,0,0,0,0,0,0,0,6955,4317,2200,0,13472,0,2355,200,750,0,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,8400000,0,0,0,0,0,5600000,0,0,0,1,S,0,0,0,1500000,6000,0,0,0,0,0,0,0,0,0,0,2250000,9000,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3745,University of Virginia,VA,1,1,1,0,0,0,3,,1,182340,,,,1,1,0,1,1,1,1,1,0,0,0,0,0,0,36361,14191,7564,51900,110016,0,6113,99,5106,1120,12438,0,26316,7278,4987,40590,79171,0,67129,5105,15181,7762,95177,1,1200,0,400,0,1600,0,300835,63112,104514,70849,539310,0,90060,13617,22471,27830,153978,0,20284,1897,8003,2419,32603,0,1010,0,5586,628,7224,0,0,0,0,0,0,0,0,539310,13630,0,0,1664000,0,0,0,0,13375390,0,0,0,0,0,6571390,0,2,0,0,725000,7000000,14314390,33020362,15039390,40020362,0,0,3900000,0,0,0,0,6062034,0,0,0,0,0,6062034,0,0,0,0,0,0,0,0,0,0,0,0,0,60800000,98280,0,0,0,0,0,0,0,0,0,60800000,98280,0,0,0,8500000,0,0,0,700000,0,0,0,0,0,38800000,0,0,3000000,7500000,0,0,0,0,0,0,38800000,M,0,0,0,53000000,0,0,0,0,0,0,0,0,0,43000000,0,0,0,0,0,1000000,0,0,0,0,43000000,0
3749,George Mason University,VA,1,1,1,0,0,0,3,,2,38849,,,,1,1,2,2,1,1,2,0,0,0,0,0,0,0,7616,1113,1527,1215,11471,0,7790,496,3029,163,11478,0,4187,290,6779,1905,13161,0,8846,193,4079,700,13818,0,1081,0,532,117,1730,0,1091,147,3440,3193,7870,1,4347,508,869,0,5724,0,14378,2574,6983,1035,24970,0,3215,303,15949,1800,21267,0,359,460,2371,0,3190,0,1,S,72226,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,0,1700000,2300,10800000,35000,0,0,260000,2400,0,0,0,0,0,0,0,0,2000000,6500,1860000,17000,1,S,S,0,0,0,0,0,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,46000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3754,Virginia Polytechnic Institute and State Universit,VA,1,1,1,0,0,0,3,,1,232560,,,,1,1,1,1,1,1,0,0,67230,27144,16396,41099,151869,0,90648,16782,12289,26594,146313,0,2350,615,4460,1232,8657,0,8642,359,3035,1997,14033,0,147161,12709,42864,33637,236371,0,296,0,1586,312,2194,0,0,0,0,0,0,0,36518,1105,4026,6911,48560,0,2871,742,1147,790,5550,0,3829,577,3852,1370,9628,0,0,0,0,0,0,0,1,S,55307,0,454000,302000,0,0,0,0,0,0,1445000,0,0,1,S,0,4,0,0,1101000,21164000,1100000,25556649,2201000,46720649,0,706000,0,0,0,740000,0,0,0,0,0,0,1,S,0,25979000,49242,40000000,46000,0,0,800000,2000,34000000,66789,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3764,Virginia State University,VA,2,1,1,1,0,0,3,,2,7144,,,,1,1,1,1,0,1,0,0,6704,8544,5996,12896,34140,0,651,0,0,0,651,0,912,0,0,0,912,0,0,0,0,0,0,0,398,169,0,0,567,0,288,0,0,0,288,0,0,0,0,0,0,0,1990,1174,0,0,3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,0,1150000,2990000,0,0,0,0,0,0,0,0,0,1,S,1,0,4140000,S,0,S,0,S,4140000,S,0,0,0,0,0,15390000,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,15390000,650000,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3765,Norfolk State University,VA,2,1,1,1,0,0,3,,1,4967,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2550,0,0,0,2550,0,3000,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9188,5000,1200,0,15388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,4000,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3766,Virginia Union University,VA,3,2,1,1,0,0,3,,2,671,,,,1,1,1,1,0,1,0,0,0,0,0,0,0,0,510,0,50,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,945,0,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3771,Central Washington University,WA,2,1,1,0,0,0,4,,1,1738,,,,1,1,1,2,0,1,0,0,0,0,0,0,0,0,566,0,0,0,566,0,352,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,0,965,0,2344,0,7862,1711,1381,0,10954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,0,0,0,0,0,0,0,0,280000,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3775,Eastern Washington University,WA,2,1,1,0,0,0,4,,1,2275,,,,1,1,1,2,0,1,0,0,0,0,0,0,0,1,M,M,M,M,46539,1,0,0,0,0,0,1,M,M,M,M,16863,1,M,M,M,M,25215,1,M,M,M,M,8915,1,0,0,0,0,0,1,M,M,M,M,37213,1,M,M,M,M,33777,1,M,M,M,M,59411,1,0,0,0,0,0,1,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3798,University of Washington,WA,1,1,1,0,0,0,4,,1,627273,,,,1,1,1,1,1,1,1,1,19343,13885,14772,6162,54162,0,123070,31932,21077,16573,192652,0,260,0,2415,164,2839,0,109297,26727,57694,36531,230249,0,157091,24738,64369,22604,268802,0,85,0,3760,448,4293,0,318013,99322,113905,87627,618867,0,30886,18822,13392,10257,73357,0,21197,1773,10587,2199,35756,0,13538,1939,7295,1288,24060,0,5717,254,2187,971,9129,0,0,574828,169926,0,0,1762367,0,282470,0,0,4953270,0,0,0,0,0,2169521,1,0,0,S,1467604,S,5530503,S,6998107,S,0,263043,7669549,0,14756484,1706892,0,7255385,0,3768992,343241,0,0,6757357,0,0,0,22245900,32001,0,0,0,0,0,0,0,0,127129700,203425,29508400,49264,0,0,0,0,0,0,0,178829700,203425,0,0,842508,3030007,4777509,0,0,467208,37559657,5361286,16355527,577374,80814,4508706,15790663,0,166758,77868,132442,2589007,354723,457561,193078,0,4472710,8084516,0,0,23512,1714539,1411647,0,0,0,47023,223635,28544,0,0,2534535,6443707,0,0,0,0,0,9845,0,120238,0,0,0
3800,Washington State University,WA,1,1,1,0,0,0,4,,1,112469,,,,1,1,0,0,0,1,1,0,112150,250912,19377,485639,868078,0,160083,59394,25563,43095,288135,0,0,0,1179,0,1179,0,9557,2995,1975,0,14527,0,131958,40648,23796,0,196402,0,0,0,4944,0,4944,0,20242,15764,11891,204110,252007,0,62309,16731,10839,0,89879,0,9986,3352,2758,3070,19166,0,9331,5248,16212,0,30791,0,16277,1285,2385,3004,22951,0,1,S,0,0,313000,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,313000,12400000,0,0,313000,12400000,0,0,520000,0,0,400000,0,0,0,0,0,0,1,S,0,19000000,45380,20000000,47000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,10100000,0,42200000,0,0,0,0,0,43900000,0,0,0,0,0,31800000,0,0,0,0,0,0,0,1,S,S,0,20000000,0,308200000,0,39700000,0,0,0,34800000,0,0,0,131600000,0,45200000,0,0,0,0,0,0,0,1,S,S
3802,Western Washington University,WA,2,1,1,0,0,0,4,,1,4019,,,,1,1,1,2,0,1,0,0,0,0,0,0,0,0,14508,1833,780,1064,18185,0,1274,79,419,66,1838,0,12878,2586,725,49,16238,0,10718,2111,764,52,13645,0,641,0,694,87,1422,0,950,106,831,43,1930,0,12268,3185,1256,102,16811,0,5432,415,1326,1947,9120,0,1766,360,2301,88,4515,0,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,0,0,830315,0,0,0,1,S,0,1,0,0,0,3501446,830315,0,830315,3501446,0,0,0,0,0,290500,0,0,0,0,0,0,1,S,0,0,0,0,0,0,0,829223,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3815,Marshall University,WV,1,1,1,0,1,1,3,,1,11285,,,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,5453,2500,1200,0,9153,0,5000,400,600,0,6000,0,1000,600,400,0,2000,0,2628,0,0,0,2628,0,800,400,800,0,2000,0,15000,4500,4200,0,23700,0,5800,2500,1500,0,9800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28450,3000,0,0,0,1000000,0,0,500000,0,0,0,0,0,0,0,1,0,0,S,0,S,1500000,S,1500000,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,120000,0,0,0,0,0,0,0,0,5535585,20129,1422932,5174,0,0,0,0,0,0,0,5535585,20129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,0,0,0,0,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,20000000,7632410,0,0,0,0,0,0,0,0,0,0,7632410,M
3826,West Virginia State College,WV,3,1,1,1,1,1,3,,1,63,,,,1,1,1,1,0,1,0,0,5040,150,400,7179,12769,0,7330,0,1675,0,9005,0,820,250,515,0,1585,0,565,0,270,0,835,0,900,0,400,0,1300,0,1100,830,1480,0,3410,0,0,0,0,0,0,0,4590,0,1340,0,5930,0,1150,0,520,0,1670,0,0,0,1215,0,1215,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3827,West Virginia University,WV,1,1,1,0,1,1,3,,1,84985,,,,1,1,2,2,1,1,2,1,25091,11801,14269,30218,81379,0,36503,35651,10542,150722,233418,0,104,0,886,365,1355,0,3370,240,1818,0,5428,0,55402,6753,27210,12099,101464,0,0,0,736,0,736,0,27758,4307,12953,7545,52563,0,17922,2471,4564,1765,26722,0,528,116,191,0,835,0,0,0,483,0,483,0,1880,252,493,0,2625,0,0,55188,25315,0,0,0,0,0,2800000,0,889631,0,0,0,0,0,889631,0,2,0,0,0,0,3689631,2800000,3689631,2800000,0,7000000,0,0,0,1900000,0,0,0,0,0,250000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,Wheeling Jesuit University,WV,3,2,1,0,1,1,3,,1,,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1052,58,12,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,42,0,1117,0,0,0,0,0,0,0,0,0,297,0,297,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3863,Marquette University,WI,1,2,1,0,0,0,2,,1,9807,,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11969,3311,2159,1592,19031,0,0,0,0,0,0,0,0,0,0,0,0,0,22515,1534,2842,1236,28127,0,493,0,79,0,572,0,1883,507,966,0,3356,0,10356,1175,1244,643,13418,0,800,10,166,422,1398,0,0,0,429,0,429,0,0,0,0,0,0,0,1,S,9174,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3868,Milwaukee School of Engineering,WI,2,2,1,0,0,0,2,,1,2499,,,,1,1,1,1,2,1,0,0,0,0,0,0,0,0,636,20,60,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,13288,1230,4347,600,19465,0,0,0,0,0,0,0,0,0,0,0,0,0,120,80,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,300,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3895,"University of Wisconsin, Madison",WI,1,1,1,0,0,0,2,,1,662101,,,,1,1,1,2,1,1,2,1,M,M,M,M,270133,1,M,M,M,M,731408,1,M,M,M,M,16547,1,M,M,M,M,154963,1,M,M,M,M,392673,1,M,M,M,M,4451,1,M,M,M,M,519291,1,M,M,M,M,296610,1,M,M,M,M,104341,1,M,M,M,M,54922,1,0,0,0,0,0,1,0,428644,43628,0,0,3146800,0,0,0,0,1737000,24895000,0,0,0,0,1737000,0,2,0,0,24295000,18000000,5483800,14000000,29778800,32000000,0,0,0,0,0,23000000,0,0,0,0,0,0,0,470000,0,6900000,30000,100000000,337000,0,0,0,0,23000000,160000,0,0,25000000,80000,0,0,0,0,0,0,0,0,0,0,0,0,51440000,0,0,0,0,0,0,0,0,0,0,0,3000000,0,34000000,0,0,0,0,0,0,0,0,0,0,0,12800000,158000000,187000000,0,0,0,0,0,0,0,0,0,287500000,0,0,0,0,0,0,0,0,0,0,137000000,M
3896,"University of Wisconsin, Milwaukee",WI,1,1,1,0,0,0,2,,1,24933,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,34952,9381,2165,3286,49784,0,6635,356,487,0,7478,0,37572,46040,9718,378,93708,0,33998,4587,2359,1785,42729,0,1200,186,2130,0,3516,0,11546,2192,1622,122,15482,0,34459,10633,5446,4062,54600,0,12619,1810,656,2901,17986,0,15379,5784,6258,400,27821,0,0,0,0,0,0,0,1,S,14625,0,0,11500000,0,0,399752,0,0,0,0,0,0,1,S,0,1,0,0,11899752,296758,0,0,11899752,296758,0,0,10295000,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,2560000,0,2000000,0,50000,0,0,0,3000000,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,1000000,0,0,0,14000000,0,0,0,0,0,18000000,0,0,0,0,0,0,0,1,S,S
3915,"University of Wisconsin, Stout",WI,2,1,1,0,0,0,2,,1,1358,,,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,776,0,0,1475,2251,0,1097,0,300,0,1397,0,0,0,0,0,0,0,9180,0,0,0,9180,0,335,0,0,0,335,0,0,0,0,0,0,0,2032,0,0,0,2032,0,649,0,128,0,777,0,0,0,128,0,128,0,775,0,0,0,775,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3919,"University of Wisconsin, La Crosse",WI,2,1,1,0,0,0,2,,1,1939,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,14136,4091,1539,0,19766,0,637,81,665,0,1383,0,153,650,49,48,900,0,0,0,0,0,0,0,0,0,366,78,444,0,3651,0,1449,0,5100,0,5703,711,440,0,6854,0,1193,648,368,0,2209,0,2969,1961,6483,48,11461,0,0,0,0,0,0,0,1,S,9249,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
3924,"University of Wisconsin, Stevens Point",WI,2,1,1,0,0,0,2,,1,1849,,,,1,1,1,0,0,0,1,0,7263,3944,0,0,11207,0,3348,923,0,0,4271,0,0,0,0,0,0,0,154,445,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,984,0,0,3331,0,496,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,0,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,S,S,S,S,S,S,S,S,1,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,1,S,S,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,S
