,YEAR,INST_ID,INST_NAME,INST_STATE,EXP_TOT,NASF_AG,NASF_BIO,NASF_COS,NASF_ENG,NASF_HLTH,NASF_MATH,NASF_GEO,NASF_PHY,NASF_PSY,NASF_SOC,NASF_OTH,NASF_MED,RR_AG,RR_BIO,RR_COS,RR_ENG,RR_HLTH,RR_MATH,RR_GEO,RR_PHY,RR_PSY,RR_SOC,RR_OTH,RR_MED,RR_FED,RR_STA,RR_INST,RR_TFUND,NC_FED,NC_STA,NC_INST,NC_TFUND
405,2007,2021,California State University-Monterey Bay,CA,4107,1094,2735,400,0,0,200,1000,1735,2500,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2007,5003,University of San Francisco,CA,1376,0,5500,2500,0,1100,400,1500,10000,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2007,5005,Morehead State University,KY,1332,600,7404,1060,0,0,0,700,7600,4000,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2007,5006,Nicholls State University,LA,1121,32472,16067,864,4303,0,0,0,13916,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2007,5007,Southeastern Louisiana University,LA,2150,764,23939,0,0,1613,0,0,5456,390,109,0,0,0,0,0,0,0,0,0,0,0,0,4205000,0,0,4205000,0,4205000,0,0,0,0
410,2007,5008,Rowan University,NJ,4581,0,5210,1000,8160,6300,500,0,12740,1010,500,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,0
411,2007,5009,Rider University,NJ,1287,2000,7000,0,0,0,0,1440,4960,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2007,5011,Western Carolina University,NC,1905,0,2352,0,18309,1540,0,1437,5815,687,2912,0,0,0,0,0,0,0,0,12424572,0,0,0,0,0,0,12424572,0,12424572,0,0,0,0
413,2007,5012,Franklin & Marshall College,PA,1645,0,40000,4000,0,0,5000,20000,64000,15000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,10000000,28800000,40000000
414,2007,5013,Pennsylvania College of Optometry,PA,1642,0,10135,0,0,3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2007,5014,Black Hills State University,SD,2628,0,8421,0,0,0,250,1665,5791,2902,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,2007,5015,Middle Tennessee State University,TN,2015,0,3662,114,1448,0,0,259,3252,272,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2007,5016,Sul Ross State University,TX,2676,305,16653,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,2007,5017,Trinity University,TX,1206,0,26533,5480,15902,0,2840,9824,25981,7247,3680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2007,5019,University of Wisconsin-Green Bay,WI,1328,0,6492,0,0,0,0,1377,4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,2007,5020,University of Wisconsin-Eau Claire,WI,1154,0,58717,7013,0,13854,4000,14089,12307,2144,1630,3000,0,0,250000,0,0,0,0,250000,0,0,0,0,0,0,0,500000,500000,0,0,0,0
421,2007,5021,University of Wisconsin-Superior,WI,1844,0,5800,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,2007,5022,University of Puerto Rico-Humacao University College,PR,4429,0,8342,0,0,0,575,0,6583,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,2007,5023,New York Institute of Technology,NY,3613,0,2500,1500,3000,11345,0,0,0,0,0,0,2000,0,0,600000,600000,0,0,0,0,0,0,0,0,0,0,1200000,1200000,0,0,0,0
424,2007,5025,University of Wisconsin-Oshkosh,WI,1115,0,11055,0,0,0,0,365,6196,1982,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2007,5026,Texas Tech University Health Sciences Center,TX,22013,30580,70468,0,0,72350,0,0,0,0,0,0,119404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11103250,500145,11603395
426,2007,5027,Florida Gulf Coast University,FL,3133,1427,2859,0,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251111,0,0,0,0,0,0,0,0,0
427,2007,6027,Jacksonville State University,AL,1470,0,1618,4142,6825,2579,0,1626,4636,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2007,6028,California State University Sacramento,CA,4372,0,2000,1500,2000,1500,0,500,500,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,2007,6031,University of California Merced,CA,7527,0,37421,2310,20660,0,1606,6468,19949,2210,15917,2390,0,0,0,0,1225000,0,0,0,0,0,0,0,0,0,0,1225000,1225000,0,0,0,0
430,2007,6036,Colby College,ME,1482,1010,10412,522,0,0,939,2458,8226,5565,3405,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,2007,6039,Towson University,MD,1038,0,21271,4641,0,2786,1197,2115,6691,5164,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,2007,6042,University of Maryland Eastern Shore,MD,4454,0,5312,0,200,10000,0,2800,1974,0,0,0,0,0,350000,0,0,0,0,0,550000,0,0,0,0,900000,0,0,900000,0,0,0,0
433,2007,6043,College of the Holy Cross,MA,1254,0,19029,0,0,0,5251,0,54025,5207,6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750000,7750000
434,2007,6044,Kettering University,MI,3473,0,0,300,125482,0,0,0,56198,0,0,0,0,0,0,0,5000000,0,0,0,2500000,0,0,0,0,1275000,1275000,4950000,7500000,0,0,0,0
435,2007,6045,Lawrence Tech University,MI,2137,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,900000,0,5900000
436,2007,6046,A.T. Still University of Health Science,MO,1439,0,26347,0,0,5365,0,0,0,0,0,0,31712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2007,6047,Monmouth University,NJ,1693,1250,3000,1000,1000,0,30,0,958,4000,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2007,6049,State University of New York College at Geneseo,NY,1036,0,17105,156,0,0,0,3931,14331,4822,0,0,0,0,0,0,0,0,0,0,14453000,0,0,0,0,0,14453000,0,14453000,0,0,0,0
439,2007,6050,Albany College of Pharmacy,NY,2307,0,16850,0,0,2500,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2007,6051,Appalachian State University,NC,2158,0,5190,270,0,0,0,2170,5004,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2007,6052,Central State University,OH,2320,4466,6942,1800,20000,0,1200,1800,7368,0,1800,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,2007,6053,Eastern Oregon University,OR,1352,4564,1599,0,0,1762,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2007,6054,Philadelphia College of Osteopathic Medicine,PA,1034,0,25900,0,0,3000,0,0,0,400,0,0,25900,0,1850000,0,0,0,0,0,0,0,0,0,1850000,0,0,1850000,1850000,0,0,0,0
444,2007,6056,St. Francis University,PA,4114,0,1000,30,0,1000,0,0,1200,100,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8409,495796,495795,1000000
445,2007,6057,Wheeling Jesuit University,WV,4499,0,2600,0,0,0,0,0,2234,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2007,6058,City University of New York Baruch College,NY,1118,1781,808,4626,0,2931,2091,0,915,6032,12751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2007,6060,Northern Kentucky University,KY,1820,46,8358,85,0,23,216,162,3853,1259,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,2007,6061,Loyola Marymount University,CA,1599,0,25000,2000,30000,2000,5000,0,25000,3000,700,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,0
449,2007,3001,McLaughlin Research Institute for Biomedical Science,MT,.,0,25521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,2007,3003,Tufts Medical Center,MA,.,0,0,0,0,194898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2007,3004,Spartanburg Regional Medical Center,SC,.,0,0,0,0,8450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2007,3006,Riverside Research Institute,NY,.,0,0,200,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2007,3007,American Dental Association Foundation,IL,.,0,616,176,8956,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,2007,3008,American Institutes for Research,DC,.,0,0,7500,0,0,25000,0,0,25000,332500,0,0,0,0,0,0,0,0,0,0,0,638000,0,0,0,0,638000,638000,0,0,0,0
455,2007,3009,American Type Culture Collection,VA,.,0,50000,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0
456,2007,3010,Boston Biomedical Research Institute,MA,.,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2007,3013,Cincinnati Children's Hospital Medical Center,OH,.,0,116630,0,0,243152,0,0,0,5574,0,0,0,0,0,0,0,279134,0,0,0,0,0,0,0,0,0,279134,279134,0,0,0,0
458,2007,3014,Lovelace Respiratory Research Institute,NM,.,0,429250,0,0,0,0,0,0,0,0,0,0,0,2668150,0,0,0,0,0,0,0,0,0,0,0,0,2668150,2668150,0,0,3546060,3546060
459,2007,3015,Battelle Memorial Institute,OH,.,3274,439405,25640,87838,75420,17285,51774,845924,0,0,0,0,0,250000,0,250000,0,0,0,500000,0,0,0,0,0,0,1000000,1000000,0,0,0,0
460,2007,3016,Battelle Centers Public Health Research and Evaluation,WA,.,0,0,0,0,1000,0,0,0,1200,14800,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2007,3017,Cooper Institute,TX,.,0,500,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2007,3018,Beth Israel Deaconess Medical Center,MA,.,0,413030,0,0,0,0,0,0,0,0,0,0,0,3185000,0,0,0,0,0,0,0,0,0,0,0,0,3185000,3185000,0,0,77000000,77000000
463,2007,3019,Beth Israel Medical Center,NY,.,0,0,0,0,2671,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2007,3020,Fred Hutchinson Cancer Research Center,WA,.,0,190227,0,0,363860,0,0,0,0,0,0,0,0,2777360,0,0,2116138,0,0,0,0,0,0,0,0,0,4893498,4893498,0,0,0,0
465,2007,3021,IIT Research Institute,IL,.,0,125000,0,0,0,0,0,0,0,0,0,0,0,10000000,0,0,0,0,0,0,0,0,0,0,10000000,0,0,10000000,0,0,0,0
466,2007,3022,Bronx-Lebanon Hospital Center,NY,.,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2007,3023,Butler Hospital,RI,.,0,0,0,0,20665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,2007,3024,Northern California Cancer Center,CA,.,0,10897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2007,3025,Brigham and Women's Hospital,MA,.,0,688331,0,0,0,0,0,0,0,0,0,0,0,6460127,0,0,0,0,0,0,0,0,0,0,0,0,6460127,6460127,0,0,0,0
470,2007,3026,Greenwood Genetic Center,SC,.,0,9935,0,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2007,3028,Seattle Biomedical Research Institute,WA,.,0,45550,0,0,0,0,0,0,0,0,0,0,0,390000,0,0,0,0,0,0,0,0,0,0,0,0,390000,390000,0,0,0,0
472,2007,3029,Carnegie Institution of Washington,DC,.,0,66959,3900,0,0,0,12000,20363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2007,3030,"Oregon Social Learning Center, Inc.",OR,.,0,2000,0,0,0,0,0,0,40000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2007,3031,The Burnham Institute for Medical Research,CA,.,0,182213,0,0,0,0,0,1900,0,0,0,0,0,560000,0,0,0,0,0,0,0,0,0,0,0,0,560000,560000,0,1774461,0,1774461
475,2007,3032,"Frontier Science and Technology Research Foundation, Inc.",MA,.,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2007,3034,"Maryland Medical Research Institute, Inc.",MD,.,0,6100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,2007,3035,Cedars-Sinai Medical Center,CA,.,0,0,0,0,191800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2007,3037,Family Health International,NC,.,0,0,0,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2007,3038,Allegheny-Singer Research Institute,PA,.,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2007,3041,Monell Chemical Senses Center,PA,.,6635,47075,0,0,0,0,0,5600,9210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2007,3042,Dana-Farber Cancer Institute,MA,.,0,271204,0,0,0,0,0,0,0,0,0,0,0,44000000,0,0,0,0,0,0,0,0,0,0,0,0,44000000,44000000,0,0,8599750,8599750
482,2007,3043,Children's Research Institute,OH,.,0,144500,0,0,3000,0,0,0,1800,0,0,0,0,13300000,0,0,0,0,0,0,0,0,0,0,0,0,13300000,13300000,0,0,8250000,8250000
483,2007,3045,Children's Hospital of Philadelphia,PA,.,0,349354,0,0,0,0,0,0,0,0,0,0,0,516000,0,0,0,0,0,0,0,0,0,0,516000,0,0,516000,0,0,143000000,143000000
484,2007,3046,Children's Hospital,MA,.,0,220608,2892,0,64726,0,0,0,1479,0,0,0,0,41149421,0,0,0,0,0,0,0,0,0,0,0,0,41149421,41149421,0,0,0,0
485,2007,3047,"Children's Hospital Pittsburgh, UPMC Health System",PA,.,0,67672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115496,0,124084504,124200000
486,2007,3048,Children's Hospital and Research Center Oakland,CA,.,0,80000,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2007,3051,Children's Memorial Hospital,IL,.,0,45000,0,0,25000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2007,3052,The Children's Mercy Hospital,MO,.,0,69000,100,0,3800,120,0,0,0,0,0,0,0,3098500,0,0,0,0,0,0,0,0,0,0,0,0,3098500,3098500,0,0,0,0
489,2007,3053,Children's Hospital and Regional Medical Center,WA,.,0,164000,0,0,31000,1000,0,0,3000,0,0,0,0,25000000,0,0,0,0,0,0,0,0,0,0,0,0,25000000,25000000,0,0,100000000,100000000
490,2007,3054,J. David Gladstone Institutes,CA,.,0,148096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2007,3057,New York State Psychiatric Institute,NY,.,0,52561,0,0,50920,0,0,0,16164,11203,0,0,0,2180000,0,0,2125500,0,0,0,708500,436000,0,0,0,5150000,300000,5450000,0,0,0,0
492,2007,3059,Institute for Basic Research in Developmental Disabilities,NY,.,0,112318,0,0,0,0,0,0,13248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2007,3063,Center for Molecular Medicine and Immunology,NJ,.,0,24137,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2007,3064,Whitehead Institute for Biomedical Research,MA,.,0,96191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632000,632000
495,2007,3065,New York Blood Center,NY,.,0,62358,0,0,0,0,0,0,0,10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2007,3066,Ernest Gallo Clinic and Research Center,CA,.,0,59614,0,0,0,0,0,0,0,0,0,0,0,653683,0,0,0,0,0,0,0,0,0,0,0,0,653683,653683,0,0,0,0
497,2007,3069,Smith-Kettlewell Eye Research Institute,CA,.,0,1557,663,2555,10559,150,0,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2007,3071,Pacific Institute for Research and Evaluation,MD,.,0,0,0,0,0,0,0,0,2252,7486,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2007,3072,McLean Hospital,MA,.,0,0,0,0,127500,0,0,0,0,0,0,0,0,0,0,0,6350000,0,0,0,0,0,0,0,3745238,0,2604762,6350000,0,0,0,0
500,2007,3073,St. Joseph's Hospital and Medical Center,AZ,.,0,15336,6100,3200,23250,3500,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2007,3075,Sun Health Research Institute,AZ,.,0,0,0,0,54300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5372000,5372000
502,2007,3077,Joslin Diabetes Center,MA,.,0,83368,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2007,3079,Minneapolis Medical Research Foundation,MN,.,0,0,0,0,69537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2007,3080,National Childhood Cancer Foundation,CA,.,0,0,10000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2007,3081,"National Development and Research Institutes, Inc.",NY,.,0,0,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2007,3084,"Kennedy Krieger Research Institute, Inc.",MD,.,0,0,0,0,80882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2007,3085,Emma Pendleton Bradley Hospital,RI,.,0,0,0,0,0,0,0,0,12315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2007,3086,Torrey Pines Institute for Molecular Studies,CA,.,0,31921,0,0,0,0,0,6305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13365000,0,13365000
509,2007,3087,Doheny Eye Institute,CA,.,0,0,0,0,90306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2007,3089,Aaron Diamond AIDS Research Center,NY,.,0,12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2007,3091,La Jolla Institute for Allergy and Immunology,CA,.,0,72793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2007,3092,"Los Angeles Biomedical Research Institute at Harbor, UCLA Medical Center",CA,.,0,250422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2007,3094,Forsyth Institute,MA,.,0,72830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2007,3096,"California Pacific Medical Center, Pacific Campus",CA,.,0,59300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2007,3098,Baylor Research Institute,TX,.,0,71829,0,0,51692,0,0,0,0,0,0,0,0,2523000,0,0,0,0,0,0,0,0,0,0,0,0,2523000,2523000,0,0,0,0
516,2007,3100,Winifred Masterson Burke Medical Research Institute,NY,.,0,13250,0,0,13250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2007,3101,Lankenau Institute for Medical Research,PA,.,0,48812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2007,3104,Center for Health Studies,WA,.,0,0,0,0,43578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2007,3105,Buck Institute for Age Research,CA,.,0,57750,2800,0,0,0,0,0,0,0,0,0,0,5443870,0,0,0,0,0,0,0,0,0,0,2900000,0,2543870,5443870,0,0,0,0
520,2007,3107,"Haskins Laboratories, Inc.",CT,.,0,1500,500,1000,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2007,3108,St. Elizabeth's Medical Center of Boston,MA,.,0,35000,2000,0,5000,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,0,0,0,0,0,300000,0,0,300000,0,0,1000000,1000000
522,2007,3111,Hospital for Joint Diseases Orthopedic Institute,NY,.,0,11000,0,0,6000,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0
523,2007,3114,Boston Medical Center,MA,.,0,0,0,0,174296,0,0,0,0,0,0,0,0,0,0,0,2547969,0,0,0,0,0,0,0,0,0,2547969,2547969,0,0,0,0
524,2007,3115,Via Christi Regional Medical Center-St. Francis Campus,KS,.,0,0,0,2763,21637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2007,3120,Roswell Park Cancer Institute Corporation,NY,.,0,245000,0,0,21651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2007,3123,Medstar Health Research Institute,MD,.,0,0,3000,0,54000,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,250000,250000,0,0,0,0
527,2007,3124,Hospital for Special Surgery,NY,.,0,65200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2007,3125,Institute for Systems Biology,WA,.,0,42224,3479,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2007,3129,Vaccine Research Institute of San Diego,CA,.,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2007,3130,Puget Sound Blood Center,WA,.,0,0,0,0,29449,0,0,0,0,0,0,0,0,0,0,0,460000,0,0,0,0,0,0,0,0,0,460000,460000,0,0,0,0
531,2007,3132,Cold Spring Harbor Laboratory,NY,.,15621,94261,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,30000000,50000000
532,2007,3133,House Ear Institute,CA,.,8405,44751,1687,741,2130,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20328000,20328000
533,2007,3134,Maine Medical Center,ME,.,0,60000,0,0,10000,0,0,0,10000,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,250000,0,0,250000,0,0,13000000,13000000
534,2007,3136,Marshfield Clinic,WI,.,0,39272,0,0,9956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6422680,0,0,6422680
535,2007,3137,Massachusetts Eye and Ear Infirmary,MA,.,0,86720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2007,3138,Massachusetts General Hospital,MA,.,0,1053542,6487,21678,0,0,0,0,0,0,0,0,0,21000000,0,0,0,0,0,0,0,0,0,0,0,0,21000000,21000000,3000000,0,0,3000000
537,2007,3139,Hauptman-Woodward Medical Research Institute,NY,.,0,23000,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2007,3140,Memorial Hospital of Rhode Island,RI,.,0,220,550,0,19564,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2007,3141,Sloan-Kettering Institute for Cancer Research,NY,.,0,362219,0,0,0,0,0,0,0,0,0,0,0,1542803,0,0,0,0,0,0,0,0,0,0,0,0,1542803,1542803,0,0,122000000,122000000
540,2007,3142,Midwest Research Institute,MO,.,27000,40000,0,36000,0,0,0,40000,0,0,0,0,300000,5600000,0,3900000,0,0,0,5200000,0,0,0,0,0,0,15000000,15000000,0,0,0,0
541,2007,3143,BloodCenter of Wisconsin,WI,.,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2007,3144,Miriam Hospital,RI,.,0,0,0,0,15000,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2007,3145,Montefiore Medical Center,NY,.,0,0,0,0,42000,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,0
544,2007,3146,Mount Desert Island Biological Laboratory,ME,.,0,12566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731956,2917334,3649290
545,2007,3148,National Jewish Medical and Research Center,CO,.,0,36967,0,0,103742,0,0,0,0,0,0,0,0,1750000,0,0,2800000,0,0,0,0,0,0,0,0,0,4550000,4550000,0,0,0,0
546,2007,3152,Oklahoma Medical Research Foundation,OK,.,0,288313,2614,0,6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338425,0,1384554,1722979
547,2007,3153,Oregon Research Institute,OR,.,0,0,0,0,0,0,0,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
